governorate_en,governorate_ar,district_en,district_ar,date_monday,date_sunday,cases
Abyan,أبين,Al Wade'a,الوضيع,2018-03-12,2018-03-18,0
Abyan,أبين,Al Wade'a,الوضيع,2018-03-19,2018-03-25,0
Abyan,أبين,Al Wade'a,الوضيع,2018-03-26,2018-04-01,0
Abyan,أبين,Al Wade'a,الوضيع,2018-04-02,2018-04-08,0
Abyan,أبين,Al Wade'a,الوضيع,2018-04-09,2018-04-15,0
Abyan,أبين,Al Wade'a,الوضيع,2018-04-16,2018-04-22,0
Abyan,أبين,Al Wade'a,الوضيع,2018-04-23,2018-04-29,0
Abyan,أبين,Al Wade'a,الوضيع,2018-04-30,2018-05-06,0
Abyan,أبين,Al Wade'a,الوضيع,2018-05-07,2018-05-13,0
Abyan,أبين,Al Wade'a,الوضيع,2018-05-14,2018-05-20,0
Abyan,أبين,Al Wade'a,الوضيع,2018-05-21,2018-05-27,0
Abyan,أبين,Al Wade'a,الوضيع,2018-05-28,2018-06-03,0
Abyan,أبين,Al Wade'a,الوضيع,2018-06-04,2018-06-10,0
Abyan,أبين,Al Wade'a,الوضيع,2018-06-11,2018-06-17,0
Abyan,أبين,Al Wade'a,الوضيع,2018-06-18,2018-06-24,0
Abyan,أبين,Al Wade'a,الوضيع,2018-06-25,2018-07-01,0
Abyan,أبين,Al Wade'a,الوضيع,2018-07-02,2018-07-08,0
Abyan,أبين,Al Wade'a,الوضيع,2018-07-09,2018-07-15,0
Abyan,أبين,Al Wade'a,الوضيع,2018-07-16,2018-07-22,0
Abyan,أبين,Al Wade'a,الوضيع,2018-07-23,2018-07-29,0
Abyan,أبين,Al Wade'a,الوضيع,2018-07-30,2018-08-05,0
Abyan,أبين,Al Wade'a,الوضيع,2018-08-06,2018-08-12,0
Abyan,أبين,Al Wade'a,الوضيع,2018-08-13,2018-08-19,0
Abyan,أبين,Al Wade'a,الوضيع,2018-08-20,2018-08-26,0
Abyan,أبين,Al Wade'a,الوضيع,2018-08-27,2018-09-02,0
Abyan,أبين,Al Wade'a,الوضيع,2018-09-03,2018-09-09,1
Abyan,أبين,Al Wade'a,الوضيع,2018-09-10,2018-09-16,0
Abyan,أبين,Al Wade'a,الوضيع,2018-09-17,2018-09-23,0
Abyan,أبين,Al Wade'a,الوضيع,2018-09-24,2018-09-30,0
Abyan,أبين,Al Wade'a,الوضيع,2018-10-01,2018-10-07,0
Abyan,أبين,Al Wade'a,الوضيع,2018-10-08,2018-10-14,1
Abyan,أبين,Al Wade'a,الوضيع,2018-10-15,2018-10-21,0
Abyan,أبين,Al Wade'a,الوضيع,2018-10-22,2018-10-28,0
Abyan,أبين,Al Wade'a,الوضيع,2018-10-29,2018-11-04,0
Abyan,أبين,Al Wade'a,الوضيع,2018-11-05,2018-11-11,0
Abyan,أبين,Al Wade'a,الوضيع,2018-11-12,2018-11-18,0
Abyan,أبين,Al Wade'a,الوضيع,2018-11-19,2018-11-25,0
Abyan,أبين,Al Wade'a,الوضيع,2018-11-26,2018-12-02,0
Abyan,أبين,Al Wade'a,الوضيع,2018-12-03,2018-12-09,0
Abyan,أبين,Al Wade'a,الوضيع,2018-12-10,2018-12-16,0
Abyan,أبين,Al Wade'a,الوضيع,2018-12-17,2018-12-23,0
Abyan,أبين,Al Wade'a,الوضيع,2018-12-24,2018-12-30,0
Abyan,أبين,Al Wade'a,الوضيع,2018-12-31,2019-01-06,0
Abyan,أبين,Al Wade'a,الوضيع,2019-01-07,2019-01-13,0
Abyan,أبين,Al Wade'a,الوضيع,2019-01-14,2019-01-20,0
Abyan,أبين,Al Wade'a,الوضيع,2019-01-21,2019-01-27,0
Abyan,أبين,Al Wade'a,الوضيع,2019-01-28,2019-02-03,1
Abyan,أبين,Al Wade'a,الوضيع,2019-02-04,2019-02-10,0
Abyan,أبين,Al Wade'a,الوضيع,2019-02-11,2019-02-17,0
Abyan,أبين,Al Wade'a,الوضيع,2019-02-18,2019-02-24,0
Abyan,أبين,Al Wade'a,الوضيع,2019-02-25,2019-03-03,0
Abyan,أبين,Al Wade'a,الوضيع,2019-03-04,2019-03-10,0
Abyan,أبين,Al Wade'a,الوضيع,2019-03-11,2019-03-17,1
Abyan,أبين,Al Wade'a,الوضيع,2019-03-18,2019-03-24,3
Abyan,أبين,Al Wade'a,الوضيع,2019-03-25,2019-03-31,1
Abyan,أبين,Al Wade'a,الوضيع,2019-04-01,2019-04-07,0
Abyan,أبين,Al Wade'a,الوضيع,2019-04-08,2019-04-14,4
Abyan,أبين,Al Wade'a,الوضيع,2019-04-15,2019-04-21,1
Abyan,أبين,Al Wade'a,الوضيع,2019-04-22,2019-04-28,4
Abyan,أبين,Al Wade'a,الوضيع,2019-04-29,2019-05-05,1
Abyan,أبين,Al Wade'a,الوضيع,2019-05-06,2019-05-12,0
Abyan,أبين,Al Wade'a,الوضيع,2019-05-13,2019-05-19,2
Abyan,أبين,Al Wade'a,الوضيع,2019-05-20,2019-05-26,1
Abyan,أبين,Al Wade'a,الوضيع,2019-05-27,2019-06-02,1
Abyan,أبين,Al Wade'a,الوضيع,2019-06-03,2019-06-09,3
Abyan,أبين,Al Wade'a,الوضيع,2019-06-10,2019-06-16,2
Abyan,أبين,Al Wade'a,الوضيع,2019-06-17,2019-06-23,0
Abyan,أبين,Al Wade'a,الوضيع,2019-06-24,2019-06-30,2
Abyan,أبين,Al Wade'a,الوضيع,2019-07-01,2019-07-07,3
Abyan,أبين,Al Wade'a,الوضيع,2019-07-08,2019-07-14,3
Abyan,أبين,Al Wade'a,الوضيع,2019-07-15,2019-07-21,4
Abyan,أبين,Al Wade'a,الوضيع,2019-07-22,2019-07-28,2
Abyan,أبين,Al Wade'a,الوضيع,2019-07-29,2019-08-04,2
Abyan,أبين,Al Wade'a,الوضيع,2019-08-05,2019-08-11,1
Abyan,أبين,Al Wade'a,الوضيع,2019-08-12,2019-08-18,2
Abyan,أبين,Al Wade'a,الوضيع,2019-08-19,2019-08-25,0
Abyan,أبين,Al Wade'a,الوضيع,2019-08-26,2019-09-01,2
Abyan,أبين,Al Wade'a,الوضيع,2019-09-02,2019-09-08,3
Abyan,أبين,Al Wade'a,الوضيع,2019-09-09,2019-09-15,1
Abyan,أبين,Al Wade'a,الوضيع,2019-09-16,2019-09-22,0
Abyan,أبين,Al Wade'a,الوضيع,2019-09-23,2019-09-29,1
Abyan,أبين,Al Wade'a,الوضيع,2019-09-30,2019-10-06,2
Abyan,أبين,Al Wade'a,الوضيع,2019-10-07,2019-10-13,4
Abyan,أبين,Al Wade'a,الوضيع,2019-10-14,2019-10-20,3
Abyan,أبين,Al Wade'a,الوضيع,2019-10-21,2019-10-27,0
Abyan,أبين,Al Wade'a,الوضيع,2019-10-28,2019-11-03,2
Abyan,أبين,Al Wade'a,الوضيع,2019-11-04,2019-11-10,2
Abyan,أبين,Al Wade'a,الوضيع,2019-11-11,2019-11-17,0
Abyan,أبين,Al Wade'a,الوضيع,2019-11-18,2019-11-24,2
Abyan,أبين,Al Wade'a,الوضيع,2019-11-25,2019-12-01,1
Abyan,أبين,Al Wade'a,الوضيع,2019-12-02,2019-12-08,2
Abyan,أبين,Al Wade'a,الوضيع,2019-12-09,2019-12-15,0
Abyan,أبين,Al Wade'a,الوضيع,2019-12-16,2019-12-22,0
Abyan,أبين,Al Wade'a,الوضيع,2019-12-23,2019-12-29,2
Abyan,أبين,Al Wade'a,الوضيع,2019-12-30,2020-01-05,2
Abyan,أبين,Al Wade'a,الوضيع,2020-01-06,2020-01-12,1
Abyan,أبين,Al Wade'a,الوضيع,2020-01-13,2020-01-19,0
Abyan,أبين,Al Wade'a,الوضيع,2020-01-20,2020-01-26,1
Abyan,أبين,Al Wade'a,الوضيع,2020-01-27,2020-02-02,0
Abyan,أبين,Al Wade'a,الوضيع,2020-02-03,2020-02-09,0
Abyan,أبين,Al Wade'a,الوضيع,2020-02-10,2020-02-16,0
Abyan,أبين,Al Wade'a,الوضيع,2020-02-17,2020-02-23,0
Abyan,أبين,Al Wade'a,الوضيع,2020-02-24,2020-03-01,0
Abyan,أبين,Al Wade'a,الوضيع,2020-03-02,2020-03-08,0
Abyan,أبين,Al Wade'a,الوضيع,2020-03-09,2020-03-15,1
Abyan,أبين,Al Wade'a,الوضيع,2020-03-16,2020-03-22,1
Abyan,أبين,Al Wade'a,الوضيع,2020-03-23,2020-03-29,0
Abyan,أبين,Al Wade'a,الوضيع,2020-03-30,2020-04-05,0
Abyan,أبين,Al Wade'a,الوضيع,2020-04-06,2020-04-12,1
Abyan,أبين,Al Wade'a,الوضيع,2020-04-13,2020-04-19,0
Abyan,أبين,Al Wade'a,الوضيع,2020-04-20,2020-04-26,0
Abyan,أبين,Al Wade'a,الوضيع,2020-04-27,2020-05-03,0
Abyan,أبين,Al Wade'a,الوضيع,2020-05-04,2020-05-10,0
Abyan,أبين,Al Wade'a,الوضيع,2020-05-11,2020-05-17,0
Abyan,أبين,Al Wade'a,الوضيع,2020-05-18,2020-05-24,0
Abyan,أبين,Al Wade'a,الوضيع,2020-05-25,2020-05-31,0
Abyan,أبين,Al Wade'a,الوضيع,2020-06-01,2020-06-07,0
Abyan,أبين,Al Wade'a,الوضيع,2020-06-08,2020-06-14,0
Abyan,أبين,Al Wade'a,الوضيع,2020-06-15,2020-06-21,0
Abyan,أبين,Jayshan,جيشان,2017-04-24,2017-04-30,0
Abyan,أبين,Jayshan,جيشان,2017-05-01,2017-05-07,0
Abyan,أبين,Jayshan,جيشان,2017-05-08,2017-05-14,0
Abyan,أبين,Jayshan,جيشان,2017-05-15,2017-05-21,0
Abyan,أبين,Jayshan,جيشان,2017-05-22,2017-05-28,0
Abyan,أبين,Jayshan,جيشان,2017-05-29,2017-06-04,4
Abyan,أبين,Jayshan,جيشان,2017-06-05,2017-06-11,0
Abyan,أبين,Jayshan,جيشان,2017-06-12,2017-06-18,1
Abyan,أبين,Jayshan,جيشان,2017-06-19,2017-06-25,1
Abyan,أبين,Jayshan,جيشان,2017-06-26,2017-07-02,0
Abyan,أبين,Jayshan,جيشان,2017-07-03,2017-07-09,47
Abyan,أبين,Jayshan,جيشان,2017-07-10,2017-07-16,36
Abyan,أبين,Jayshan,جيشان,2017-07-17,2017-07-23,27
Abyan,أبين,Jayshan,جيشان,2017-07-24,2017-07-30,57
Abyan,أبين,Jayshan,جيشان,2017-07-31,2017-08-06,68
Abyan,أبين,Jayshan,جيشان,2017-08-07,2017-08-13,41
Abyan,أبين,Jayshan,جيشان,2017-08-14,2017-08-20,25
Abyan,أبين,Jayshan,جيشان,2017-08-21,2017-08-27,35
Abyan,أبين,Jayshan,جيشان,2017-08-28,2017-09-03,36
Abyan,أبين,Jayshan,جيشان,2017-09-04,2017-09-10,32
Abyan,أبين,Jayshan,جيشان,2017-09-11,2017-09-17,20
Abyan,أبين,Jayshan,جيشان,2017-09-18,2017-09-24,26
Abyan,أبين,Jayshan,جيشان,2017-09-25,2017-10-01,19
Abyan,أبين,Jayshan,جيشان,2017-10-02,2017-10-08,14
Abyan,أبين,Jayshan,جيشان,2017-10-09,2017-10-15,1
Abyan,أبين,Jayshan,جيشان,2017-10-16,2017-10-22,2
Abyan,أبين,Jayshan,جيشان,2017-10-23,2017-10-29,1
Abyan,أبين,Jayshan,جيشان,2017-10-30,2017-11-05,0
Abyan,أبين,Jayshan,جيشان,2017-11-06,2017-11-12,0
Abyan,أبين,Jayshan,جيشان,2017-11-13,2017-11-19,0
Abyan,أبين,Jayshan,جيشان,2017-11-20,2017-11-26,0
Abyan,أبين,Jayshan,جيشان,2017-11-27,2017-12-03,0
Abyan,أبين,Jayshan,جيشان,2017-12-04,2017-12-10,1
Abyan,أبين,Jayshan,جيشان,2017-12-11,2017-12-17,0
Abyan,أبين,Jayshan,جيشان,2017-12-18,2017-12-24,0
Abyan,أبين,Jayshan,جيشان,2017-12-25,2017-12-31,0
Abyan,أبين,Jayshan,جيشان,2018-01-01,2018-01-07,0
Abyan,أبين,Jayshan,جيشان,2018-01-08,2018-01-14,0
Abyan,أبين,Jayshan,جيشان,2018-01-15,2018-01-21,0
Abyan,أبين,Jayshan,جيشان,2018-01-22,2018-01-28,0
Abyan,أبين,Jayshan,جيشان,2018-01-29,2018-02-04,0
Abyan,أبين,Jayshan,جيشان,2018-02-05,2018-02-11,0
Abyan,أبين,Jayshan,جيشان,2018-02-12,2018-02-18,0
Abyan,أبين,Jayshan,جيشان,2018-02-19,2018-02-25,0
Abyan,أبين,Jayshan,جيشان,2018-02-26,2018-03-04,0
Abyan,أبين,Jayshan,جيشان,2018-03-05,2018-03-11,0
Abyan,أبين,Jayshan,جيشان,2018-03-12,2018-03-18,0
Abyan,أبين,Jayshan,جيشان,2018-03-19,2018-03-25,0
Abyan,أبين,Jayshan,جيشان,2018-03-26,2018-04-01,0
Abyan,أبين,Jayshan,جيشان,2018-04-02,2018-04-08,0
Abyan,أبين,Jayshan,جيشان,2018-04-09,2018-04-15,0
Abyan,أبين,Jayshan,جيشان,2018-04-16,2018-04-22,0
Abyan,أبين,Jayshan,جيشان,2018-04-23,2018-04-29,0
Abyan,أبين,Jayshan,جيشان,2018-04-30,2018-05-06,0
Abyan,أبين,Jayshan,جيشان,2018-05-07,2018-05-13,0
Abyan,أبين,Jayshan,جيشان,2018-05-14,2018-05-20,0
Abyan,أبين,Jayshan,جيشان,2018-05-21,2018-05-27,0
Abyan,أبين,Jayshan,جيشان,2018-05-28,2018-06-03,0
Abyan,أبين,Jayshan,جيشان,2018-06-04,2018-06-10,0
Abyan,أبين,Jayshan,جيشان,2018-06-11,2018-06-17,0
Abyan,أبين,Jayshan,جيشان,2018-06-18,2018-06-24,0
Abyan,أبين,Jayshan,جيشان,2018-06-25,2018-07-01,0
Abyan,أبين,Jayshan,جيشان,2018-07-02,2018-07-08,0
Abyan,أبين,Jayshan,جيشان,2018-07-09,2018-07-15,0
Abyan,أبين,Jayshan,جيشان,2018-07-16,2018-07-22,0
Abyan,أبين,Jayshan,جيشان,2018-07-23,2018-07-29,3
Abyan,أبين,Jayshan,جيشان,2018-07-30,2018-08-05,2
Abyan,أبين,Jayshan,جيشان,2018-08-06,2018-08-12,4
Abyan,أبين,Jayshan,جيشان,2018-08-13,2018-08-19,2
Abyan,أبين,Jayshan,جيشان,2018-08-20,2018-08-26,0
Abyan,أبين,Jayshan,جيشان,2018-08-27,2018-09-02,0
Abyan,أبين,Jayshan,جيشان,2018-09-03,2018-09-09,2
Abyan,أبين,Jayshan,جيشان,2018-09-10,2018-09-16,0
Abyan,أبين,Jayshan,جيشان,2018-09-17,2018-09-23,0
Abyan,أبين,Jayshan,جيشان,2018-09-24,2018-09-30,1
Abyan,أبين,Jayshan,جيشان,2018-10-01,2018-10-07,0
Abyan,أبين,Jayshan,جيشان,2018-10-08,2018-10-14,0
Abyan,أبين,Jayshan,جيشان,2018-10-15,2018-10-21,0
Abyan,أبين,Jayshan,جيشان,2018-10-22,2018-10-28,0
Abyan,أبين,Jayshan,جيشان,2018-10-29,2018-11-04,0
Abyan,أبين,Jayshan,جيشان,2018-11-05,2018-11-11,0
Abyan,أبين,Jayshan,جيشان,2018-11-12,2018-11-18,0
Abyan,أبين,Jayshan,جيشان,2018-11-19,2018-11-25,0
Abyan,أبين,Jayshan,جيشان,2018-11-26,2018-12-02,0
Abyan,أبين,Jayshan,جيشان,2018-12-03,2018-12-09,0
Abyan,أبين,Jayshan,جيشان,2018-12-10,2018-12-16,0
Abyan,أبين,Jayshan,جيشان,2018-12-17,2018-12-23,0
Abyan,أبين,Jayshan,جيشان,2018-12-24,2018-12-30,0
Abyan,أبين,Jayshan,جيشان,2018-12-31,2019-01-06,0
Abyan,أبين,Jayshan,جيشان,2019-01-07,2019-01-13,0
Abyan,أبين,Jayshan,جيشان,2019-01-14,2019-01-20,0
Abyan,أبين,Jayshan,جيشان,2019-01-21,2019-01-27,1
Abyan,أبين,Jayshan,جيشان,2019-01-28,2019-02-03,0
Abyan,أبين,Jayshan,جيشان,2019-02-04,2019-02-10,0
Abyan,أبين,Jayshan,جيشان,2019-02-11,2019-02-17,0
Abyan,أبين,Jayshan,جيشان,2019-02-18,2019-02-24,0
Abyan,أبين,Jayshan,جيشان,2019-02-25,2019-03-03,0
Abyan,أبين,Jayshan,جيشان,2019-03-04,2019-03-10,0
Abyan,أبين,Jayshan,جيشان,2019-03-11,2019-03-17,1
Abyan,أبين,Jayshan,جيشان,2019-03-18,2019-03-24,1
Abyan,أبين,Jayshan,جيشان,2019-03-25,2019-03-31,0
Abyan,أبين,Jayshan,جيشان,2019-04-01,2019-04-07,1
Abyan,أبين,Jayshan,جيشان,2019-04-08,2019-04-14,0
Abyan,أبين,Jayshan,جيشان,2019-04-15,2019-04-21,2
Abyan,أبين,Jayshan,جيشان,2019-04-22,2019-04-28,0
Abyan,أبين,Jayshan,جيشان,2019-04-29,2019-05-05,1
Abyan,أبين,Jayshan,جيشان,2019-05-06,2019-05-12,0
Abyan,أبين,Jayshan,جيشان,2019-05-13,2019-05-19,0
Abyan,أبين,Jayshan,جيشان,2019-05-20,2019-05-26,0
Abyan,أبين,Jayshan,جيشان,2019-05-27,2019-06-02,0
Abyan,أبين,Jayshan,جيشان,2019-06-03,2019-06-09,2
Abyan,أبين,Jayshan,جيشان,2019-06-10,2019-06-16,1
Abyan,أبين,Jayshan,جيشان,2019-06-17,2019-06-23,0
Abyan,أبين,Jayshan,جيشان,2019-06-24,2019-06-30,0
Abyan,أبين,Jayshan,جيشان,2019-07-01,2019-07-07,1
Abyan,أبين,Jayshan,جيشان,2019-07-08,2019-07-14,2
Abyan,أبين,Jayshan,جيشان,2019-07-15,2019-07-21,2
Abyan,أبين,Jayshan,جيشان,2019-07-22,2019-07-28,0
Abyan,أبين,Jayshan,جيشان,2019-07-29,2019-08-04,1
Abyan,أبين,Jayshan,جيشان,2019-08-05,2019-08-11,0
Abyan,أبين,Jayshan,جيشان,2019-08-12,2019-08-18,2
Abyan,أبين,Jayshan,جيشان,2019-08-19,2019-08-25,1
Abyan,أبين,Jayshan,جيشان,2019-08-26,2019-09-01,1
Abyan,أبين,Jayshan,جيشان,2019-09-02,2019-09-08,1
Abyan,أبين,Jayshan,جيشان,2019-09-09,2019-09-15,0
Abyan,أبين,Jayshan,جيشان,2019-09-16,2019-09-22,0
Abyan,أبين,Jayshan,جيشان,2019-09-23,2019-09-29,3
Abyan,أبين,Jayshan,جيشان,2019-09-30,2019-10-06,2
Abyan,أبين,Jayshan,جيشان,2019-10-07,2019-10-13,0
Abyan,أبين,Jayshan,جيشان,2019-10-14,2019-10-20,1
Abyan,أبين,Jayshan,جيشان,2019-10-21,2019-10-27,2
Abyan,أبين,Jayshan,جيشان,2019-10-28,2019-11-03,0
Abyan,أبين,Jayshan,جيشان,2019-11-04,2019-11-10,10
Abyan,أبين,Jayshan,جيشان,2019-11-11,2019-11-17,5
Abyan,أبين,Jayshan,جيشان,2019-11-18,2019-11-24,7
Abyan,أبين,Jayshan,جيشان,2019-11-25,2019-12-01,7
Abyan,أبين,Jayshan,جيشان,2019-12-02,2019-12-08,13
Abyan,أبين,Jayshan,جيشان,2019-12-09,2019-12-15,3
Abyan,أبين,Jayshan,جيشان,2019-12-16,2019-12-22,1
Abyan,أبين,Jayshan,جيشان,2019-12-23,2019-12-29,0
Abyan,أبين,Jayshan,جيشان,2019-12-30,2020-01-05,1
Abyan,أبين,Jayshan,جيشان,2020-01-06,2020-01-12,2
Abyan,أبين,Jayshan,جيشان,2020-01-13,2020-01-19,3
Abyan,أبين,Jayshan,جيشان,2020-01-20,2020-01-26,1
Abyan,أبين,Jayshan,جيشان,2020-01-27,2020-02-02,0
Abyan,أبين,Jayshan,جيشان,2020-02-03,2020-02-09,0
Abyan,أبين,Jayshan,جيشان,2020-02-10,2020-02-16,0
Abyan,أبين,Jayshan,جيشان,2020-02-17,2020-02-23,0
Abyan,أبين,Jayshan,جيشان,2020-02-24,2020-03-01,2
Abyan,أبين,Jayshan,جيشان,2020-03-02,2020-03-08,1
Abyan,أبين,Jayshan,جيشان,2020-03-09,2020-03-15,6
Abyan,أبين,Jayshan,جيشان,2020-03-16,2020-03-22,0
Abyan,أبين,Jayshan,جيشان,2020-03-23,2020-03-29,0
Abyan,أبين,Jayshan,جيشان,2020-03-30,2020-04-05,0
Abyan,أبين,Jayshan,جيشان,2020-04-06,2020-04-12,0
Abyan,أبين,Jayshan,جيشان,2020-04-13,2020-04-19,0
Abyan,أبين,Jayshan,جيشان,2020-04-20,2020-04-26,0
Abyan,أبين,Jayshan,جيشان,2020-04-27,2020-05-03,0
Abyan,أبين,Jayshan,جيشان,2020-05-04,2020-05-10,0
Abyan,أبين,Jayshan,جيشان,2020-05-11,2020-05-17,0
Abyan,أبين,Jayshan,جيشان,2020-05-18,2020-05-24,0
Abyan,أبين,Jayshan,جيشان,2020-05-25,2020-05-31,0
Abyan,أبين,Jayshan,جيشان,2020-06-01,2020-06-07,0
Abyan,أبين,Jayshan,جيشان,2020-06-08,2020-06-14,0
Abyan,أبين,Jayshan,جيشان,2020-06-15,2020-06-21,0
Abyan,أبين,Khanfir,خنفر,2017-04-24,2017-04-30,0
Abyan,أبين,Khanfir,خنفر,2017-05-01,2017-05-07,0
Abyan,أبين,Khanfir,خنفر,2017-05-08,2017-05-14,8
Abyan,أبين,Khanfir,خنفر,2017-05-15,2017-05-21,73
Abyan,أبين,Khanfir,خنفر,2017-05-22,2017-05-28,82
Abyan,أبين,Khanfir,خنفر,2017-05-29,2017-06-04,76
Abyan,أبين,Khanfir,خنفر,2017-06-05,2017-06-11,158
Abyan,أبين,Khanfir,خنفر,2017-06-12,2017-06-18,289
Abyan,أبين,Khanfir,خنفر,2017-06-19,2017-06-25,412
Abyan,أبين,Khanfir,خنفر,2017-06-26,2017-07-02,1083
Abyan,أبين,Khanfir,خنفر,2017-07-03,2017-07-09,1271
Abyan,أبين,Khanfir,خنفر,2017-07-10,2017-07-16,1045
Abyan,أبين,Khanfir,خنفر,2017-07-17,2017-07-23,896
Abyan,أبين,Khanfir,خنفر,2017-07-24,2017-07-30,915
Abyan,أبين,Khanfir,خنفر,2017-07-31,2017-08-06,788
Abyan,أبين,Khanfir,خنفر,2017-08-07,2017-08-13,666
Abyan,أبين,Khanfir,خنفر,2017-08-14,2017-08-20,582
Abyan,أبين,Khanfir,خنفر,2017-08-21,2017-08-27,612
Abyan,أبين,Khanfir,خنفر,2017-08-28,2017-09-03,511
Abyan,أبين,Khanfir,خنفر,2017-09-04,2017-09-10,561
Abyan,أبين,Khanfir,خنفر,2017-09-11,2017-09-17,510
Abyan,أبين,Khanfir,خنفر,2017-09-18,2017-09-24,512
Abyan,أبين,Khanfir,خنفر,2017-09-25,2017-10-01,284
Abyan,أبين,Khanfir,خنفر,2017-10-02,2017-10-08,231
Abyan,أبين,Khanfir,خنفر,2017-10-09,2017-10-15,107
Abyan,أبين,Khanfir,خنفر,2017-10-16,2017-10-22,81
Abyan,أبين,Khanfir,خنفر,2017-10-23,2017-10-29,59
Abyan,أبين,Khanfir,خنفر,2017-10-30,2017-11-05,68
Abyan,أبين,Khanfir,خنفر,2017-11-06,2017-11-12,46
Abyan,أبين,Khanfir,خنفر,2017-11-13,2017-11-19,34
Abyan,أبين,Khanfir,خنفر,2017-11-20,2017-11-26,21
Abyan,أبين,Khanfir,خنفر,2017-11-27,2017-12-03,40
Abyan,أبين,Khanfir,خنفر,2017-12-04,2017-12-10,19
Abyan,أبين,Khanfir,خنفر,2017-12-11,2017-12-17,12
Abyan,أبين,Khanfir,خنفر,2017-12-18,2017-12-24,8
Abyan,أبين,Khanfir,خنفر,2017-12-25,2017-12-31,0
Abyan,أبين,Khanfir,خنفر,2018-01-01,2018-01-07,0
Abyan,أبين,Khanfir,خنفر,2018-01-08,2018-01-14,0
Abyan,أبين,Khanfir,خنفر,2018-01-15,2018-01-21,0
Abyan,أبين,Khanfir,خنفر,2018-01-22,2018-01-28,0
Abyan,أبين,Khanfir,خنفر,2018-01-29,2018-02-04,0
Abyan,أبين,Khanfir,خنفر,2018-02-05,2018-02-11,0
Abyan,أبين,Khanfir,خنفر,2018-02-12,2018-02-18,0
Abyan,أبين,Khanfir,خنفر,2018-02-19,2018-02-25,0
Abyan,أبين,Khanfir,خنفر,2018-02-26,2018-03-04,0
Abyan,أبين,Khanfir,خنفر,2018-03-05,2018-03-11,0
Abyan,أبين,Khanfir,خنفر,2018-03-12,2018-03-18,0
Abyan,أبين,Khanfir,خنفر,2018-03-19,2018-03-25,0
Abyan,أبين,Khanfir,خنفر,2018-03-26,2018-04-01,0
Abyan,أبين,Khanfir,خنفر,2018-04-02,2018-04-08,0
Abyan,أبين,Khanfir,خنفر,2018-04-09,2018-04-15,0
Abyan,أبين,Khanfir,خنفر,2018-04-16,2018-04-22,0
Abyan,أبين,Khanfir,خنفر,2018-04-23,2018-04-29,0
Abyan,أبين,Khanfir,خنفر,2018-04-30,2018-05-06,0
Abyan,أبين,Khanfir,خنفر,2018-05-07,2018-05-13,0
Abyan,أبين,Khanfir,خنفر,2018-05-14,2018-05-20,0
Abyan,أبين,Khanfir,خنفر,2018-05-21,2018-05-27,0
Abyan,أبين,Khanfir,خنفر,2018-05-28,2018-06-03,0
Abyan,أبين,Khanfir,خنفر,2018-06-04,2018-06-10,0
Abyan,أبين,Khanfir,خنفر,2018-06-11,2018-06-17,2
Abyan,أبين,Khanfir,خنفر,2018-06-18,2018-06-24,0
Abyan,أبين,Khanfir,خنفر,2018-06-25,2018-07-01,0
Abyan,أبين,Khanfir,خنفر,2018-07-02,2018-07-08,3
Abyan,أبين,Khanfir,خنفر,2018-07-09,2018-07-15,2
Abyan,أبين,Khanfir,خنفر,2018-07-16,2018-07-22,0
Abyan,أبين,Khanfir,خنفر,2018-07-23,2018-07-29,0
Abyan,أبين,Khanfir,خنفر,2018-07-30,2018-08-05,8
Abyan,أبين,Khanfir,خنفر,2018-08-06,2018-08-12,3
Abyan,أبين,Khanfir,خنفر,2018-08-13,2018-08-19,2
Abyan,أبين,Khanfir,خنفر,2018-08-20,2018-08-26,2
Abyan,أبين,Khanfir,خنفر,2018-08-27,2018-09-02,6
Abyan,أبين,Khanfir,خنفر,2018-09-03,2018-09-09,1
Abyan,أبين,Khanfir,خنفر,2018-09-10,2018-09-16,0
Abyan,أبين,Khanfir,خنفر,2018-09-17,2018-09-23,4
Abyan,أبين,Khanfir,خنفر,2018-09-24,2018-09-30,5
Abyan,أبين,Khanfir,خنفر,2018-10-01,2018-10-07,9
Abyan,أبين,Khanfir,خنفر,2018-10-08,2018-10-14,7
Abyan,أبين,Khanfir,خنفر,2018-10-15,2018-10-21,2
Abyan,أبين,Khanfir,خنفر,2018-10-22,2018-10-28,1
Abyan,أبين,Khanfir,خنفر,2018-10-29,2018-11-04,1
Abyan,أبين,Khanfir,خنفر,2018-11-05,2018-11-11,0
Abyan,أبين,Khanfir,خنفر,2018-11-12,2018-11-18,0
Abyan,أبين,Khanfir,خنفر,2018-11-19,2018-11-25,0
Abyan,أبين,Khanfir,خنفر,2018-11-26,2018-12-02,0
Abyan,أبين,Khanfir,خنفر,2018-12-03,2018-12-09,0
Abyan,أبين,Khanfir,خنفر,2018-12-10,2018-12-16,0
Abyan,أبين,Khanfir,خنفر,2018-12-17,2018-12-23,0
Abyan,أبين,Khanfir,خنفر,2018-12-24,2018-12-30,0
Abyan,أبين,Khanfir,خنفر,2018-12-31,2019-01-06,6
Abyan,أبين,Khanfir,خنفر,2019-01-07,2019-01-13,3
Abyan,أبين,Khanfir,خنفر,2019-01-14,2019-01-20,1
Abyan,أبين,Khanfir,خنفر,2019-01-21,2019-01-27,2
Abyan,أبين,Khanfir,خنفر,2019-01-28,2019-02-03,6
